track_name,artist_name,danceability,energy,valence,tempo,predicted_mood
Song 74,Artist 74,0.16013380485833062,0.9554253494645653,0.6668607904472631,127.65845415519435,Happy
Song 75,Artist 75,0.05672645295256529,0.615384599547249,0.13726429492883385,118.94020067428299,Sad
Song 76,Artist 76,0.70180985377455,0.49922246139300885,0.24843501199022477,135.37730894321373,Calm
Song 77,Artist 77,0.738087040512342,0.9185466970416737,0.8482526125370125,164.11295038104214,Energetic
Song 78,Artist 78,0.7947636188226563,0.5614866350516192,0.7781042702632319,101.32514655152728,Calm
Song 79,Artist 79,0.4172799845905565,0.20620223650154923,0.8750631593810857,141.87897886857314,Calm
Song 80,Artist 80,0.9367562976579635,0.657357959240583,0.38597346489052686,95.80819789794346,Calm
Song 81,Artist 81,0.2602103901235875,0.9243308155560332,0.29130403297562435,99.85514417524244,Sad
Song 82,Artist 82,0.9096315372511794,0.24311794540816056,0.7110293072479625,144.0124881518878,Energetic
Song 83,Artist 83,0.2509083017941711,0.9724787482775954,0.004751218439878913,111.28803082719884,Sad
Song 84,Artist 84,0.20110214808704463,0.236412125228062,0.6644140987702403,90.1552931903239,Sad
Song 85,Artist 85,0.47392053442442683,0.2921405101433082,0.265033724315062,80.67494189669378,Calm
Song 86,Artist 86,0.6169568941780901,0.9279790593928604,0.24742284346780086,99.83743296592394,Calm
Song 87,Artist 87,0.7625790646500568,0.7052859363891716,0.5819348267398072,119.97679270113085,Calm
Song 88,Artist 88,0.49778726131175766,0.4428708352410454,0.7193028780122837,105.00207149865695,Sad
Song 89,Artist 89,0.7493748304841455,0.197074292783611,0.9314586379412576,116.57121417334113,Calm
Song 90,Artist 90,0.31459194475591845,0.5402659967927493,0.47499838650715875,138.91969873077863,Calm
Song 91,Artist 91,0.7819691547008063,0.46158830244444204,0.9573497562308653,170.97895925252968,Happy
Song 92,Artist 92,0.3244859657700362,0.6383811879476198,0.3144611976626681,83.34286980858778,Calm
Song 93,Artist 93,0.25876352141074555,0.28080417976342587,0.1943096137159045,155.40922205985282,Energetic
Song 94,Artist 94,0.34443263768366383,0.7032013432598265,0.9922988048184401,174.88677086934612,Happy
Song 95,Artist 95,0.10621817737816641,0.13542278265127072,0.6150441346188806,87.31092356155163,Sad
Song 96,Artist 96,0.5530414490053978,0.7239948062123336,0.7824133555441543,132.54241089176426,Calm
Song 97,Artist 97,0.05386963865948324,0.4810349423665796,0.3365472959940925,85.79132435474308,Sad
Song 98,Artist 98,0.5675508936793834,0.8757681490962124,0.838918866819145,142.33633262431607,Calm
Song 99,Artist 99,0.9145281354791078,0.6699456802059003,0.9595256325612534,92.78719583869105,Energetic
Song 100,Artist 0,0.05266149348395999,0.0984224556318446,0.7577739675753206,89.16541266798927,Sad
Song 101,Artist 1,0.44785545185507347,0.9124248558435724,0.05800495288749241,104.2236161380398,Happy
Song 102,Artist 2,0.4468268863776823,0.08808091942722662,0.6084149351915853,98.80368947699799,Happy
Song 103,Artist 3,0.8542961313274527,0.5792692249131195,0.9733826302955285,88.17909180003964,Energetic
Song 104,Artist 4,0.24096509891407247,0.8745638142522156,0.1495867171980101,80.93207286599363,Sad
Song 105,Artist 5,0.42919393175302145,0.21717275558538707,0.4943300964416293,167.02646761105336,Energetic
Song 106,Artist 6,0.7308749271917578,0.1341026007354601,0.9873838567785199,122.35976584578816,Calm
Song 107,Artist 7,0.8299363985285119,0.26398527663429017,0.8000003046764836,152.87166050523814,Energetic
Song 108,Artist 8,0.4656435223568762,0.48115881721861753,0.801234056509782,83.33592266512122,Sad
Song 109,Artist 9,0.403089596848783,0.2446053169405341,0.2543814563816378,80.42078776796745,Calm
Song 110,Artist 10,0.667157736519331,0.8905157814186442,0.6429036896651515,100.82911633860901,Calm
Song 111,Artist 11,0.7397331845224262,0.6422002297649078,0.0742351660628322,126.22287267760473,Calm
Song 112,Artist 12,0.8114386716185782,0.3542205018570276,0.3706253809944353,130.10433396923915,Calm
Song 113,Artist 13,0.44762584366013136,0.7915631446321567,0.7318580360113658,106.55559575436051,Happy
Song 114,Artist 14,0.4521516232340067,0.9513511262661437,0.28362794112315015,83.53275370139843,Happy
Song 115,Artist 15,0.8233695336938723,0.6598332870666932,0.9615846232110418,120.7856621748382,Calm
Song 116,Artist 16,0.2101939411094429,0.24774389112567308,0.4440090466474699,114.78007089367041,Sad
Song 117,Artist 17,0.2918735627831237,0.38390485725398915,0.5551905964322407,87.4082111670187,Sad
Song 118,Artist 18,0.42688316596648945,0.6460679741562493,0.6151565013441678,133.38380074071466,Happy
Song 119,Artist 19,0.68977743887586,0.4917901731543931,0.7254773958425821,111.85196109164474,Calm
Song 120,Artist 20,0.19985719695848791,0.847599390571009,0.18262888910391817,154.79979413573363,Calm
Song 121,Artist 21,0.5481108141767597,0.36529290058996755,0.787253586959786,89.2380173649088,Sad
Song 122,Artist 22,0.09868134922382443,0.025671017371738936,0.4591951533935945,93.38867370075609,Sad
Song 123,Artist 23,0.30196430156384746,0.7496323808058877,0.1519007772769111,151.98810587470194,Energetic
Song 124,Artist 24,0.21288268571259716,0.183453942485735,0.26345502723711056,149.27947281431128,Energetic
Song 125,Artist 25,0.4819340292189791,0.6385256196727992,0.7876564138164471,121.01298650409396,Happy
Song 126,Artist 26,0.7321604493630087,0.19968991639205047,0.1721906115572166,179.18498143752782,Energetic
Song 127,Artist 27,0.06267647753875316,0.6199620387222301,0.44228201194449057,164.42947597741068,Sad
Song 128,Artist 28,0.7072310629616314,0.34906030679082733,0.18985605482801315,129.00544466942546,Calm
Song 129,Artist 29,0.7597700483181682,0.5117643549441185,0.27131000736072997,121.07652888117639,Calm
Song 130,Artist 30,0.8222616241233135,0.43132058730249234,0.4172748422561755,143.5456646362792,Energetic
Song 131,Artist 31,0.9962931492493392,0.9384606794200465,0.7681891701319734,139.11442700593093,Happy
Song 132,Artist 32,0.4573722929769467,0.7030475822085794,0.5038906364271104,110.71846237077935,Happy
Song 133,Artist 33,0.3979262095517244,0.5868858795483933,0.6420056550772737,160.2625972365581,Energetic
Song 134,Artist 34,0.6163479794298503,0.16852344360140759,0.5295978997939509,161.38360668111653,Energetic
Song 135,Artist 35,0.1451409700046633,0.6826865735313978,0.5599038233410243,106.97566877236339,Sad
Song 136,Artist 36,0.709215332368212,0.781601805394342,0.33911783335954093,104.40768955709679,Calm
Song 137,Artist 37,0.5748529277840327,0.33636084918525455,0.08320432254585519,120.3169061528001,Calm
Song 138,Artist 38,0.8499172582401276,0.12244039512247018,0.4936766379002465,100.5385841619464,Calm
Song 139,Artist 39,0.11783724896190462,0.5628775030591073,0.47162113664039473,141.96130399923507,Calm
Song 140,Artist 40,0.006727276118411285,0.2870843934806674,0.1754555955442506,104.90483687347036,Sad
Song 141,Artist 41,0.8888445180113314,0.9033072623860814,0.688402627520493,149.94181014584413,Energetic
Song 142,Artist 42,0.3765940023346075,0.3821844704640781,0.05411976240173799,156.1941828048567,Energetic
Song 143,Artist 43,0.48517405856713003,0.25253801716671553,0.5186545550461279,84.47001881977586,Calm
Song 144,Artist 44,0.019737217193589895,0.3168619422194695,0.27553023965107193,128.70120365696818,Sad
Song 145,Artist 45,0.40898160619682844,0.03302601781516068,0.9676480717419689,175.42832850075257,Happy
Song 146,Artist 46,0.22677004427372605,0.4620788367068742,0.41363403007390254,83.404852185642,Sad
Song 147,Artist 47,0.5631931152241876,0.16754475577832906,0.6832631632171229,94.72595021214578,Sad
Song 148,Artist 48,0.5152963151916582,0.8438136169908242,0.019256158457008454,168.73525752823224,Energetic
Song 149,Artist 49,0.9440712472379565,0.8743472309063487,0.052433179677489616,170.23383135779815,Energetic
Song 150,Artist 50,0.4715552027178672,0.8458447719659223,0.9080309517048187,132.2805257630691,Calm
Song 151,Artist 51,0.15165444583575738,0.4229082928011968,0.7179047419959075,126.733332788375,Sad
Song 152,Artist 52,0.2320915017026155,0.9464616657303012,0.05700387683752384,169.62752515179048,Energetic
Song 153,Artist 53,0.3200457553364956,0.885920957840179,0.8118823417188674,146.87892287245268,Energetic
Song 154,Artist 54,0.02287375033571315,0.47111897861569585,0.01952398859926263,90.74376430585187,Sad
Song 155,Artist 55,0.7894376392956062,0.6341477885854017,0.9213043945322953,179.52368094180028,Sad
Song 156,Artist 56,0.5150455370814724,0.794132377266113,0.23958852441491407,162.77523465600768,Energetic
Song 157,Artist 57,0.22739773738374147,0.14770921324053965,0.46142142694993993,148.6845652149746,Energetic
Song 158,Artist 58,0.589819142130402,0.4484862589427775,0.04626309966282638,153.35682788815063,Energetic
Song 159,Artist 59,0.9391965088279935,0.9509093042287552,0.784863000069283,106.0673942507125,Calm
Song 160,Artist 60,0.587287475037218,0.7907881646398517,0.2837205806061278,110.82237948234236,Calm
Song 161,Artist 61,0.42111673913506753,0.32520593669106346,0.052612227842598336,122.85217258838387,Calm
Song 162,Artist 62,0.8023869581790625,0.753433320163302,0.9361948837687328,175.45321037774013,Sad
Song 163,Artist 63,0.46256397286860995,0.23142095043100908,0.8812334836221869,131.7380346486924,Calm
Song 164,Artist 64,0.45966651796322633,0.3059342044956006,0.6698186107987276,118.34896784758311,Sad
Song 165,Artist 65,0.25900649642574014,0.9573048147368186,0.18947744164285663,110.2172383893824,Sad
Song 166,Artist 66,0.11686246843152659,0.40119930135967974,0.37192209676766885,86.12016273341254,Sad
Song 167,Artist 67,0.2443385650264115,0.6618914964664373,0.8596515244106521,163.02810865289158,Happy
Song 168,Artist 68,0.5583699391182038,0.9828775559895441,0.2403063260793863,130.9319534808871,Happy
Song 169,Artist 69,0.7109552898157852,0.2973241799059557,0.1630906866868319,98.7779443766509,Calm
Song 170,Artist 70,0.18772502214783537,0.14138194279263827,0.7776570529684992,112.00657110236892,Sad
Song 171,Artist 71,0.585425493508022,0.44924298519570305,0.8698346157878318,91.21023400161882,Sad
Song 172,Artist 72,0.5807860299071619,0.20275896864688714,0.9198440300223419,92.0230648170209,Sad
Song 173,Artist 73,0.36596823653255506,0.6988567953940942,0.830626251341243,152.29209522425293,Energetic
Song 174,Artist 74,0.07487075092918583,0.13219443773305506,0.11118461066504781,110.01318040273023,Sad
Song 175,Artist 75,0.35610286052514006,0.20895921664415684,0.6607157556812835,116.11938267274601,Sad
Song 176,Artist 76,0.07936526383999365,0.9826688519093255,0.6015804438616011,111.46612091534928,Sad
Song 177,Artist 77,0.9015181193561381,0.10543401031531496,0.8254462764838897,128.8650845816495,Calm
Song 178,Artist 78,0.09432535166949463,0.9203883634913954,0.6835381289008406,167.63547578734506,Calm
Song 179,Artist 79,0.5816738530970248,0.6698264197702429,0.4049515192145412,131.4318406382863,Calm
Song 180,Artist 80,0.654968635365682,0.8234492483919232,0.27287918677854517,136.5699942144364,Calm
Song 181,Artist 81,0.10563836251892678,0.8734222969135739,0.5975934290629997,119.28425591664183,Sad
Song 182,Artist 82,0.22093957961111266,0.22289796690863284,0.6436066495726138,126.90266403298824,Sad
Song 183,Artist 83,0.52205065761954,0.2776601032656192,0.09973877243419482,127.88920122899594,Calm
Song 184,Artist 84,0.4983886754615323,0.30083762878005604,0.7918198313351583,140.61264479172746,Calm
Song 185,Artist 85,0.6662699654163626,0.9802505680790056,0.46581104116234784,170.2605026214422,Happy
Song 186,Artist 86,0.399077797874675,0.5265747061180216,0.6146990897697766,124.40550493601557,Happy
Song 187,Artist 87,0.6768967128537619,0.902696232497563,0.7416270445445974,167.24235797160844,Energetic
Song 188,Artist 88,0.9480231434471562,0.3900364618804947,0.43874407139840055,113.84593585084886,Energetic
Song 189,Artist 89,0.2525537964494521,0.46251420991788195,0.8710163456438298,149.1400580171039,Energetic
Song 190,Artist 90,0.1267052071871959,0.2884914735491463,0.7976860452707223,164.16673411703573,Energetic
Song 191,Artist 91,0.13151491277203797,0.3075779514808801,0.4093585973697693,122.62140910695962,Sad
Song 192,Artist 92,0.8338084924394726,0.9045980695158995,0.41176882881172494,112.21944145315709,Calm
Song 193,Artist 93,0.15817636231818477,0.7434463772333261,0.28171525631556715,80.51188010121747,Sad
Song 194,Artist 94,0.9415709332274679,0.31043182712107054,0.15625156762923176,88.5200930187433,Sad
Song 195,Artist 95,0.2582064350511928,0.5773327228860216,0.5760281818092604,83.87022257940988,Sad
Song 196,Artist 96,0.1788223084110363,0.37736985442935544,0.4157999044325811,127.3008454548208,Sad
Song 197,Artist 97,0.7541362687174561,0.32538517353525953,0.3792221625372989,132.69454359497445,Calm
Song 198,Artist 98,0.6643639653394895,0.1592721720136132,0.01823961534938079,167.79392966938516,Energetic
Song 199,Artist 99,0.8410703162099935,0.1487243462874519,0.8475929733037297,83.76262436504223,Calm
Song 200,Artist 0,0.09485983633819062,0.943343611708542,0.016521176495690515,163.0414757698875,Calm
Song 201,Artist 1,0.897649790102019,0.4818597459784296,0.39567565679086936,127.59152387236813,Sad
Song 202,Artist 2,0.0997359304308415,0.4674712479266371,0.03401483694277807,80.11501701517122,Sad
Song 203,Artist 3,0.7433461991260367,0.23648687211378505,0.7769666870331565,158.17493921786365,Energetic
Song 204,Artist 4,0.38006107848724924,0.5278867320467704,0.027865185591835484,96.01164417705782,Calm
Song 205,Artist 5,0.013362763328939375,0.8100077800165673,0.4247356022443367,175.31434366591037,Sad
Song 206,Artist 6,0.7930193399522528,0.5327464667185698,0.5990744106144752,179.20561006018914,Sad
Song 207,Artist 7,0.6498028244653066,0.525942142908376,0.5829648507453706,138.52071976268823,Sad
Song 208,Artist 8,0.1069083293770926,0.38714996623323605,0.5586279804583538,165.53959475741138,Energetic
Song 209,Artist 9,0.020399782473273897,0.7546384160126778,0.40230881866070833,167.70444799174774,Sad
Song 210,Artist 10,0.20906735623301265,0.22868817006007902,0.533575847491409,103.13190454723781,Calm
Song 211,Artist 11,0.8494033937739784,0.5697161753873349,0.2420228208846429,135.09915315201243,Calm
Song 212,Artist 12,0.007907418977317615,0.7745034720929602,0.23090424603006532,92.3256864225196,Sad
Song 213,Artist 13,0.9782012698516799,0.7802306474251157,0.4032921748959304,106.23380554968342,Calm
Song 214,Artist 14,0.34787882263490455,0.9561423713557847,0.4660291309166774,155.5106838666793,Happy
Song 215,Artist 15,0.9307033558991523,0.872609294157331,0.5652427803588876,133.16474746555286,Energetic
Song 216,Artist 16,0.5160443503481092,0.7394038219226001,0.27133525254149693,179.36456939361977,Energetic
Song 217,Artist 17,0.6494585498538777,0.7286510586183335,0.3853293575756589,167.54902782818124,Energetic
Song 218,Artist 18,0.7033022395021876,0.7374568975041431,0.032699908999846206,100.66139191180207,Calm
Song 219,Artist 19,0.4588592848148899,0.7042566594237861,0.9397467821193272,159.55787566451215,Happy
Song 220,Artist 20,0.9134661895221544,0.3828818456100297,0.3560178454530243,91.75427976978384,Energetic
Song 221,Artist 21,0.25328014010760136,0.06290406229492784,0.4272476088002878,128.019998909268,Calm
Song 222,Artist 22,0.16246531004882847,0.9082105002196668,0.4562621511872387,155.3595435068944,Calm
Song 223,Artist 23,0.6994949434476966,0.13062851131098974,0.5203391764925313,170.97936463036552,Energetic
Song 224,Artist 24,0.5451125377842629,0.5138369975601073,0.7317642098824405,89.63272366802808,Happy
Song 225,Artist 25,0.5700283722836835,0.813965672432458,0.8824045061416258,164.17629401299973,Happy
Song 226,Artist 26,0.54403006266528,0.8917185007780329,0.9213583968600639,115.0108025257864,Sad
Song 227,Artist 27,0.6162335563271802,0.24103589558976712,0.4155375668615743,165.0802386153246,Energetic
Song 228,Artist 28,0.26970952720535946,0.9779183352859366,0.6228343411104855,135.57428790392402,Happy
Song 229,Artist 29,0.2619149673013266,0.20272017431213474,0.14860848924658143,178.60616822042317,Energetic
Song 230,Artist 30,0.5443010899086649,0.23776968981864754,0.280184535260702,86.8394253649704,Calm
Song 231,Artist 31,0.9580127467435916,0.03824576273422131,0.13769262639282964,117.48534527436674,Sad
Song 232,Artist 32,0.3285986975415116,0.5149404520416732,0.1500496420082481,123.80384029485701,Happy
Song 233,Artist 33,0.7190119914920005,0.371641673856122,0.10514282329900237,129.79468744959811,Calm
Song 234,Artist 34,0.8073500485130487,0.18835323369677193,0.11275233957142183,131.30037926651767,Calm
Song 235,Artist 35,0.9678984246897888,0.7470680914039515,0.7222149075872664,170.6424395731509,Sad
Song 236,Artist 36,0.31269557236845935,0.10955697855036406,0.016480816242545937,163.55082117415867,Energetic
Song 237,Artist 37,0.451329713657021,0.49341999036272377,0.8338792666742993,121.29910556832483,Sad
Song 238,Artist 38,0.8176459519625291,0.4800588980942593,0.7906338912728338,138.61142378835484,Energetic
Song 239,Artist 39,0.7688564153650521,0.24820062591882697,0.05657617222309608,168.46798687518097,Energetic
Song 240,Artist 40,0.13373071914445633,0.5241838684527824,0.8113967676270449,112.78068129674502,Sad
Song 241,Artist 41,0.6794270794929935,0.4655585330056595,0.007815998139040659,171.62545919584434,Energetic
Song 242,Artist 42,0.08035781043281542,0.11912029337753993,0.9821891661831886,130.18801420147037,Calm
Song 243,Artist 43,0.9414428530208677,0.5309061799560431,0.6213091773863291,126.35005778981501,Sad
Song 244,Artist 44,0.42119768258368684,0.0784656442996372,0.5360113028879581,123.7602880095996,Sad
Song 245,Artist 45,0.3558893782748853,0.026242978774570713,0.6589356569249188,91.33587959198603,Sad
Song 246,Artist 46,0.8185352113699483,0.13140336236827532,0.10281502637825235,169.03357324286478,Energetic
Song 247,Artist 47,0.7958016523274182,0.2503834643435554,0.21643113932025893,168.21997244048066,Energetic
Song 248,Artist 48,0.2450026011506039,0.39008501886869407,0.8601531813061303,101.59163212845789,Sad
Song 249,Artist 49,0.1623447810363401,0.28358002261718285,0.43056384966732975,153.0004510062385,Energetic
Song 250,Artist 50,0.16001476594639452,0.6575608093141283,0.2078017796284276,86.85917512634424,Sad
Song 251,Artist 51,0.41857935051419615,0.15802219590837552,0.07632549213504747,138.15035178455065,Calm
Song 252,Artist 52,0.25039851644047895,0.9300106462235558,0.7447570125989903,178.08415728848658,Happy
Song 253,Artist 53,0.39451861092959895,0.3684974990080183,0.5483901480295917,81.57841222355538,Calm
Song 254,Artist 54,0.3269181545100852,0.9890541551789457,0.23022512232979253,108.23426587005588,Happy
Song 255,Artist 55,0.9313839580194585,0.9460516684119384,0.989320324262455,151.37411206297597,Happy
Song 256,Artist 56,0.994048419209752,0.006005557611892476,0.5411738022333408,85.96858660648222,Sad
Song 257,Artist 57,0.07426268561853866,0.6230247823216526,0.7464357514742083,134.94695977306736,Calm
Song 258,Artist 58,0.48897437807853417,0.5059887180017767,0.0669980964517386,112.07338844501649,Calm
Song 259,Artist 59,0.679183700808097,0.2337278704759974,0.051134273718504986,151.63719107692143,Energetic
Song 260,Artist 60,0.7927962550480854,0.06959102446219723,0.813772475334208,145.76890361780966,Energetic
Song 261,Artist 61,0.9644926029756866,0.3753661534780143,0.9621301960961137,92.66865669212831,Energetic
Song 262,Artist 62,0.5952657530301804,0.03659694006544467,0.9616715964128318,157.0203376170432,Happy
Song 263,Artist 63,0.8426544043498897,0.881680917980875,0.44978238389204983,161.08474199189413,Energetic
Song 264,Artist 64,0.6303970840048074,0.5087366456233845,0.9826500023869538,147.99518796021846,Happy
Song 265,Artist 65,0.4441183704019921,0.9100275557819019,0.26848070041407124,166.071328592959,Energetic
Song 266,Artist 66,0.4624929790136617,0.12529133732834574,0.19013440938221027,170.49014137267312,Energetic
Song 267,Artist 67,0.8422911561534702,0.368514545538951,0.6444508802248948,142.691730170803,Energetic
Song 268,Artist 68,0.777425506098357,0.6567694844209643,0.6047124684494709,101.32333716967163,Calm
Song 269,Artist 69,0.4693814368625343,0.14598923682839926,0.8618613060861601,160.06448118401465,Happy
Song 270,Artist 70,0.6677813481701482,0.049491660309802676,0.57907709034344,129.4903352708356,Sad
Song 271,Artist 71,0.007185024381937688,0.9645243124036799,0.8914581000696598,139.198020182115,Calm
Song 272,Artist 72,0.9477808279957131,0.378289431890079,0.09913526314726573,97.35814457890783,Sad
Song 273,Artist 73,0.376943563155019,0.6165343570930606,0.02261260358099515,102.40907429911752,Calm
Song 274,Artist 74,0.017331873003608833,0.6393350914818262,0.48776893132008514,133.17249647931493,Calm
Song 275,Artist 75,0.2678370487696832,0.15392520724621062,0.8052661679677101,136.760052491951,Calm
Song 276,Artist 76,0.8774452566468546,0.49512981429718006,0.5279917540959024,143.1091286704775,Energetic
Song 277,Artist 77,0.18764358205319343,0.9254531993459503,0.8066174746370258,176.4710857607697,Sad
